ep_plastic,sigma_Ludwik_MPa,sigma_Swift_MPa,sigma_Voce_MPa
0.1348477697364856,1044.0641154287957,1022.8031888002805,993.8006859042141
0.13543971321413262,1044.7188112056592,1023.2569200781898,993.982979054699
0.13603165669177963,1045.3726004661503,1023.7092648818438,994.163464612024
0.13662360016942662,1046.0254884020337,1024.1602322658375,994.3421605000278
0.13721554364707364,1046.6774801529893,1024.6098311943883,994.5190844648189
0.13780748712472063,1047.3285808073574,1025.0580705425468,994.6942540765378
0.13839943060236765,1047.9787954028704,1025.5049590973886,994.8676867311021
0.13899137408001463,1048.6281289273693,1025.9505055591858,995.039399651934
0.13958331755766165,1049.2765863195082,1026.3947185425593,995.2094098916702
0.14017526103530867,1049.9241724694464,1026.8376065776113,995.3777343338566
0.14076720451295566,1050.5708922195265,1027.2791781110388,995.5443896946235
0.14135914799060267,1051.2167503649418,1027.7194415072297,995.7093925243471
0.14195109146824966,1051.8617516543898,1028.1584050493407,995.8727592092918
0.14254303494589668,1052.5059007907153,1028.5960769403562,996.0345059732384
0.14313497842354367,1053.1492024315419,1029.0324653041314,996.1946488790952
0.14372692190119069,1053.7916611898916,1029.467578186418,996.3532038304925
0.1443188653788377,1054.4332816347937,1029.9014235558716,996.5101865733626
0.1449108088564847,1055.0740682918836,1030.334009305047,996.6656126975037
0.1455027523341317,1055.714025643989,1030.7653432513716,996.8194976381272
0.1460946958117787,1056.353158131709,1031.1954331381082,996.9718566773918
0.1466866392894257,1056.9914701539797,1031.6242866352993,997.1227049459196
0.1472785827670727,1057.6289660686323,1032.051911340698,997.2720574243003
0.14787052624471972,1058.265650192941,1032.4783147806834,997.4199289445781
0.14846246972236674,1058.9015268041605,1032.9035044111606,997.5663341917244
0.14905441320001372,1059.5366001400555,1033.3274876184482,997.7112877050968
0.14964635667766074,1060.1708743994202,1033.750271720151,997.8548038798824
0.15023830015530773,1060.80435374259,1034.1718639660185,997.996896968528
0.15083024363295475,1061.4370422919424,1034.5922715387899,998.137581082155
0.15142218711060174,1062.0689441323925,1035.0115015550275,998.2768701919606
0.15201413058824875,1062.7000633118778,1035.4295610659356,998.4147781306062
0.15260607406589577,1063.3304038418348,1035.846457058166,998.55131859359
0.15319801754354276,1063.9599696976695,1036.262196454613,998.6865051406078
0.15378996102118977,1064.5887648192183,1036.676786115196,998.8203511968992
0.15438190449883676,1065.2167931112022,1037.0902328376276,998.9528700545811
0.15497384797648378,1065.8440584436726,1037.5025433581723,999.0840748739679
0.15556579145413077,1066.4705646524505,1037.9137243523937,999.2139786848775
0.1561577349317778,1067.0963155395589,1038.323782435888,999.3425943879267
0.1567496784094248,1067.7213148736466,1038.7327241650096,999.4699347558113
0.1573416218870718,1068.345566390407,1039.1405560375824,999.5960124345747
0.1579335653647188,1068.9690737929877,1039.5472844936028,999.7208399448642
0.1585255088423658,1069.5918407523964,1039.9529159159317,999.844429683174
0.15911745232001281,1070.2138709078981,1040.3574566309744,999.9667939230762
0.1597093957976598,1070.835167867406,1040.7609129093535,1000.0879448164403
0.16030133927530682,1071.455735207868,1041.1632909665673,1000.2078943946394
0.16089328275295384,1072.0755764756445,1041.5645969636437,1000.3266545697452
0.16148522623060083,1072.6946951868822,1041.9648370077805,1000.4442371357108
0.16207716970824784,1073.3130948278813,1042.3640171529773,1000.5606537695422
0.16266911318589483,1073.930778855456,1042.7621434006583,1000.6759160324582
